4.447
6.792
10.044
13.447
17.067
20.897
45.095
48.827
52.712
57.877
62.112
66.328
71.143
97.018
102.189
107.888
113.0
118.242
123.009
158.938
162.68
165.683
169.403
173.034
176.93
190.629
201.01
205.194
209.691
214.242
218.733
223.244
253.574
258.765
263.76
268.974
273.547
277.85
280.046
315.454
319.147
322.62
326.317
329.665
333.292
357.785
365.557
369.637
373.491
378.047
407.787
413.53
418.395
423.453
428.368
434.304
