5.04437
7.38083
10.62566
14.0309
17.64657
21.49143
45.6971
49.42311
53.30439
58.47327
62.69822
66.91754
97.58639
102.78642
108.48291
113.59801
118.83994
123.5922
159.54285
163.28408
166.27594
169.99806
173.63742
177.53484
191.23313
201.60884
205.79816
210.29684
214.83734
219.32713
223.8513
254.17923
259.36377
264.37271
269.58186
274.14816
278.41822
280.64716
316.06864
319.7606
323.23242
326.92851
330.2582
333.89247
358.3975
361.61828
366.16709
370.24809
374.09502
378.66185
408.41233
414.14509
419.00922
424.07339
428.97464
434.92646
